Customer ID,Customer Name,Segment
RC-19825101,Roy Collins,Consumer
DJ-136301404,Doug Jacobs,Consumer
CS-1186064,Cari Schnelling,Consumer
LA-6780108,Laura Armstrong,Corporate
CM-1238559,Christopher Martinez,Consumer
RA-1994551,Ryan Akin,Consumer
AA-1064518,Anna Andreadi,Consumer
RD-1958582,Rob Dowd,Consumer
LC-714013,Logan Currie,Consumer
RW-1969058,Robert Waldorf,Consumer
JL-1517545,James Lanier,Home Office
RA-19915120,Russell Applegate,Consumer
NG-1843028,Nathan Gelder,Consumer
KE-164207,Katrina Edelman,Corporate
CB-1253548,Claudia Bergmann,Corporate
NF-183851406,Natalie Fritzler,Consumer
SS-201401,Saphhira Shifley,Corporate
CP-1208598,Cathy Prescott,Corporate
GW-4605108,Giulietta Weimer,Consumer
SC-20260139,Scott Cohen,Corporate
RP-9390110,Resi Pölking,Consumer
LP-708022,Liz Pelletier,Consumer
CK-1232516,Christine Kargatis,Home Office
BN-1470108,Brad Norvell,Corporate
SJ-20125139,Sanjit Jacobs,Home Office
AR-1057064,Anemone Ratner,Consumer
AR-10825120,Anthony Rawles,Corporate
GZ-1454558,George Zrebassa,Corporate
DB-13120120,David Bremer,Corporate
KB-6405134,Katrina Bavinger,Home Office
BE-1141055,Bobby Elias,Consumer
EM-13960104,Eric Murdock,Consumer
JL-158351402,John Lee,Consumer
JG-5160137,James Galang,Consumer
RB-1970531,Roger Barcio,Home Office
BV-1124527,Benjamin Venier,Corporate
MC-17590139,Matt Collister,Corporate
KS-163007,Karen Seio,Corporate
PG-188951404,Paul Gonzalez,Consumer
CA-1226545,Christina Anderson,Consumer
DV-1346527,Dianna Vittorini,Consumer
DL-133307,Denise Leinenbach,Consumer
JK-1573082,Joe Kamberova,Consumer
DG-13300120,Deirdre Greer,Corporate
TB-21250120,Tim Brockman,Consumer
EB-4110134,Eugene Barchas,Consumer
MP-18175120,Mike Pelletier,Home Office
JF-529595,Jason Fortune-,Consumer
RH-1951051,Rick Huthwaite,Home Office
SN-2071082,Steve Nguyen,Home Office
AP-915134,Arthur Prichep,Consumer
TB-11280134,Toby Braunhardt,Consumer
LM-170651406,Liz MacKendrick,Consumer
MK-179051404,Michael Kennedy,Corporate
SJ-1012568,Sanjit Jacobs,Home Office
VW-217757,Victoria Wilson,Corporate
TH-2110036,Thea Hendricks,Consumer
LF-171857,Luke Foster,Consumer
CA-1226592,Christina Anderson,Consumer
AF-1088558,Art Foster,Consumer
AB-10060139,Adam Bellavance,Home Office
JL-15835101,John Lee,Consumer
AG-109001406,Arthur Gainer,Consumer
JR-1621037,Justin Ritter,Corporate
HE-4800107,Harold Engle,Corporate
HA-14905101,Helen Abelman,Consumer
SC-2038059,Shahid Collister,Consumer
BE-1133548,Bill Eplett,Home Office
MH-1744027,Mark Haberlin,Corporate
KH-1651058,Keith Herrera,Consumer
EK-137951402,Eileen Kiefer,Home Office
GT-1463582,Grant Thornton,Corporate
JG-151601404,James Galang,Consumer
JK-153701406,Jay Kimmel,Consumer
BN-1151593,Bradley Nguyen,Consumer
PR-188801402,Patrick Ryan,Consumer
PM-191351406,Peter McVee,Home Office
KM-1622545,Kalyca Meade,Corporate
DS-1318031,David Smith,Corporate
JM-1586597,John Murray,Consumer
EH-1394564,Eric Hoffmann,Consumer
BH-11710139,Brosina Hoffman,Consumer
KT-648038,Kean Thornton,Consumer
CS-121301402,Chad Sievert,Consumer
JD-1579048,John Dryer,Consumer
AR-345110,Alex Russell,Corporate
RD-95854,Rob Dowd,Consumer
IG-5085111,Ivan Gibson,Consumer
CK-1232536,Christine Kargatis,Home Office
SF-102004,Sarah Foster,Consumer
FC-1433527,Fred Chung,Corporate
KD-1627055,Karen Daniels,Consumer
EM-142001408,Evan Minnotte,Home Office
HR-1483082,Harold Ryan,Corporate
DD-357046,Dorothy Dickinson,Consumer
JM-158651408,John Murray,Consumer
EJ-1372082,Ed Jacobs,Consumer
KD-163451402,Katherine Ducich,Consumer
EH-3945110,Eric Hoffmann,Consumer
RC-982557,Roy Collins,Consumer
AH-100751406,Adam Hart,Corporate
TH-2123539,Tiffany House,Corporate
KB-1640578,Katrina Bavinger,Home Office
RD-1972048,Roger Demir,Consumer
SJ-2021548,Sarah Jordon,Consumer
AG-1027051,Alejandro Grove,Consumer
GG-146505,Greg Guthrie,Corporate
MB-1808545,Mick Brown,Consumer
DK-1315028,David Kendrick,Corporate
ER-138551404,Elpida Rittenbach,Corporate
SV-108158,Stuart Van,Corporate
JE-5745137,Joel Eaton,Consumer
JS-158801404,John Stevenson,Consumer
EB-4170111,Evan Bailliet,Consumer
AG-30067,Aleksandra Gannaway,Corporate
VP-2176048,Victoria Pisteka,Corporate
MS-7710134,Maurice Satty,Consumer
LS-172451408,Lynn Smith,Consumer
RD-197201408,Roger Demir,Consumer
DP-1339082,Dennis Pardue,Home Office
DH-367533,Duane Huffman,Home Office
BT-113051402,Beth Thompson,Home Office
JG-1516048,James Galang,Consumer
AM-3608,Alice McCarthy,Corporate
CM-121907,Charlotte Melton,Consumer
RS-1976582,Roland Schwarz,Corporate
GB-1453064,George Bell,Corporate
FM-1421528,Filia McAdams,Corporate
RD-993095,Russell D'Ascenzo,Consumer
IM-505549,Ionia McGrath,Consumer
BM-1114082,Becky Martin,Consumer
DC-328549,Debra Catini,Consumer
CB-1253555,Claudia Bergmann,Corporate
JC-15385120,Jenna Caffey,Consumer
DB-131201406,David Bremer,Corporate
MH-729087,Marc Harrigan,Home Office
JR-156701404,Jim Radford,Consumer
JB-159251406,Joni Blumstein,Consumer
MS-173651404,Maribeth Schnelling,Consumer
PR-888023,Patrick Ryan,Consumer
TC-1129595,Toby Carlisle,Consumer
BN-11470130,Brad Norvell,Corporate
MW-1822027,Mitch Webber,Consumer
BF-1127592,Beth Fritzler,Corporate
CD-1198045,Carol Darley,Consumer
BP-1129048,Beth Paige,Consumer
DB-1340598,Denny Blanton,Consumer
JM-525095,Janet Martin,Consumer
TB-216257,Trudy Brown,Consumer
TB-2128036,Toby Braunhardt,Consumer
KB-1624031,Karen Bern,Corporate
SZ-2003516,Sam Zeldin,Home Office
DL-134951402,Dionis Lloyd,Corporate
BG-1103555,Barry Gonzalez,Consumer
SW-2024550,Scot Wooten,Consumer
ED-3885134,Emily Ducich,Home Office
VM-21835130,Vivian Mathis,Consumer
HG-4965134,Henry Goldwyn,Corporate
LH-1702082,Lisa Hazard,Consumer
MC-1727593,Marc Crier,Consumer
MB-173051408,Maria Bertelson,Consumer
RA-192851404,Ralph Arnett,Consumer
AT-435134,Alyssa Tate,Home Office
SM-203201404,Sean Miller,Home Office
NM-18520120,Neoma Murray,Consumer
NC-183407,Nat Carroll,Consumer
VT-2170092,Valerie Takahito,Home Office
TH-21550130,Tracy Hopkins,Home Office
PO-88653,Patrick O'Donnell,Consumer
LL-1684045,Lauren Leatherbury,Consumer
MO-7500117,Mary O'Rourke,Consumer
DJ-3630107,Doug Jacobs,Consumer
BD-116051406,Brian Dahlen,Consumer
SB-2029082,Sean Braxton,Corporate
ML-1826531,Muhammed Lee,Consumer
KF-1628531,Karen Ferguson,Home Office
SS-2014093,Saphhira Shifley,Corporate
DF-131351406,David Flashing,Consumer
AS-1009062,Adam Shillingsburg,Consumer
AS-1063092,Ann Steele,Home Office
AG-27086,Alejandro Grove,Consumer
JR-1567045,Jim Radford,Consumer
HZ-14950139,Henia Zydlo,Consumer
RB-197051402,Roger Barcio,Home Office
RP-19390102,Resi Pölking,Consumer
CG-1252045,Claire Gute,Consumer
VM-2168531,Valerie Mitchum,Home Office
BT-114851406,Brad Thomas,Home Office
FM-14380139,Fred McMath,Consumer
MC-181307,Mike Caudle,Corporate
DM-1334548,Denise Monton,Corporate
TC-2147548,Tony Chapman,Home Office
VT-21700118,Valerie Takahito,Home Office
CA-1277545,Cynthia Arntzen,Consumer
GZ-1447045,Gary Zandusky,Consumer
DK-1322531,Dean Katz,Corporate
SC-2026059,Scott Cohen,Corporate
MB-17305124,Maria Bertelson,Consumer
BS-11665120,Brian Stugart,Consumer
MH-802586,Michelle Huthwaite,Consumer
SW-2075537,Steven Ward,Corporate
LH-171555,Logan Haushalter,Consumer
MD-173501408,Maribeth Dona,Consumer
BF-100568,Barry Franz,Home Office
BO-1350134,Bill Overfelt,Corporate
SN-207101402,Steve Nguyen,Home Office
SP-208601408,Sung Pak,Corporate
AH-106907,Anna Häberlin,Corporate
MT-18070139,Michelle Tran,Home Office
TT-21265143,Tim Taslimi,Corporate
HM-1486092,Harry Marie,Corporate
MM-1805545,Michelle Moray,Consumer
DJ-1342027,Denny Joy,Corporate
MV-1748521,Mark Van Huff,Consumer
DC-1285018,Dan Campbell,Consumer
SC-2084518,Sung Chung,Consumer
AB-10015130,Aaron Bergman,Consumer
HW-14935139,Helen Wasserman,Corporate
ON-1871558,Odella Nelson,Corporate
CS-1225039,Chris Selesnick,Corporate
LD-1685593,Lela Donovan,Corporate
FH-143501402,Fred Harton,Consumer
CY-1274545,Craig Yedwab,Corporate
AA-1048048,Andrew Allen,Consumer
AG-1039018,Allen Goldenen,Consumer
RD-1972018,Roger Demir,Consumer
MG-1765055,Matthew Grinstein,Home Office
MD-1786091,Michael Dominguez,Corporate
CH-120705,Cathy Hwang,Home Office
KM-1637593,Katherine Murray,Home Office
DM-1334593,Denise Monton,Corporate
CS-2505116,Cindy Stewart,Consumer
CS-1249058,Cindy Schnelling,Corporate
AB-101657,Alan Barnes,Consumer
Co-1264045,Corey-Lock,Consumer
BD-162087,Brian DeCherney,Consumer
SF-2096559,Sylvia Foulston,Corporate
RF-198401406,Roy Französisch,Consumer
DB-13060139,Dave Brooks,Consumer
LT-676522,Larry Tron,Consumer
DJ-1342082,Denny Joy,Corporate
RD-1958514,Rob Dowd,Consumer
JE-154757,Jeremy Ellison,Consumer
CD-1279048,Cynthia Delaney,Home Office
BG-110351402,Barry Gonzalez,Consumer
NP-1867045,Nora Paige,Consumer
BE-1145598,Brad Eason,Home Office
LD-1685545,Lela Donovan,Corporate
KT-1648058,Kean Thornton,Consumer
KH-1633012,Katharine Harms,Corporate
TA-2138545,Tom Ashbrook,Home Office
DB-297060,Darren Budd,Corporate
MH-1744018,Mark Haberlin,Corporate
KB-1624014,Karen Bern,Corporate
CC-1268545,Craig Carroll,Consumer
HR-1477058,Hallie Redmond,Home Office
JK-15325130,Jason Klamczynski,Corporate
TB-216251402,Trudy Brown,Consumer
MY-182957,Muhammed Yedwab,Corporate
BO-1142527,Bobby Odegard,Consumer
LP-17095139,Liz Preis,Consumer
NP-1868558,Nora Pelletier,Home Office
CC-12220120,Chris Cortes,Consumer
JS-603033,Joy Smith,Consumer
LP-1708045,Liz Pelletier,Consumer
JR-567057,Jim Radford,Consumer
RL-196157,Rob Lucas,Consumer
AG-52560,Andy Gerbode,Corporate
KW-16435139,Katrina Willman,Consumer
TP-2141558,Tom Prescott,Consumer
HD-1478559,Harold Dahlen,Home Office
SW-2027598,Scott Williamson,Consumer
AH-1069045,Anna Häberlin,Corporate
KA-1652592,Kelly Andreada,Consumer
CV-229538,Christina VanderZanden,Consumer
AS-10045139,Aaron Smayling,Corporate
KC-654038,Kelly Collister,Consumer
DL-1349548,Dionis Lloyd,Corporate
BO-113501402,Bill Overfelt,Corporate
CA-123101402,Christine Abelman,Corporate
SC-2057548,Sonia Cooley,Consumer
PO-1886593,Patrick O'Donnell,Consumer
DD-1357091,Dorothy Dickinson,Consumer
TC-1147523,Tony Chapman,Home Office
CP-1208527,Cathy Prescott,Corporate
MM-1726051,Magdelene Morse,Consumer
RD-1966064,Robert Dilbeck,Home Office
PV-1898582,Paul Van Hugh,Home Office
SM-2095045,Suzanne McNair,Corporate
BP-111851406,Ben Peterman,Corporate
SP-20920125,Susan Pistek,Consumer
EB-1411036,Eugene Barchas,Consumer
EB-139751408,Erica Bern,Corporate
HW-149357,Helen Wasserman,Corporate
SC-2069564,Steve Chapman,Corporate
MC-1727597,Marc Crier,Consumer
TS-11370129,Todd Sumrall,Corporate
PW-1924091,Pierre Wener,Consumer
EG-1390045,Emily Grady,Consumer
QJ-1925566,Quincy Jones,Corporate
RS-197657,Roland Schwarz,Corporate
JK-15205130,Jamie Kunitz,Consumer
SP-209205,Susan Pistek,Consumer
ML-1775582,Max Ludwig,Home Office
MF-18250139,Monica Federle,Corporate
MV-181907,Mike Vittorini,Consumer
DJ-1342058,Denny Joy,Corporate
TS-21340139,Toby Swindell,Consumer
DW-134801404,Dianna Wilson,Home Office
DL-12925101,Daniel Lacy,Consumer
BW-1120098,Ben Wallace,Consumer
MC-1784564,Michael Chen,Consumer
JK-5205110,Jamie Kunitz,Consumer
AT-435103,Alyssa Tate,Home Office
DC-32859,Debra Catini,Consumer
PG-1889582,Paul Gonzalez,Consumer
CG-2520107,Claire Gute,Consumer
DP-13165139,David Philippe,Consumer
PW-903070,Pauline Webber,Corporate
PM-1913582,Peter McVee,Home Office
SS-10410117,Shahid Shariari,Consumer
JO-151451402,Jack O'Briant,Corporate
PV-1898564,Paul Van Hugh,Home Office
AG-390134,Allen Goldenen,Consumer
DJ-1342039,Denny Joy,Corporate
CS-1225051,Chris Selesnick,Corporate
AS-28522,Alejandro Savely,Corporate
VS-218201408,Vivek Sundaresam,Consumer
CC-267071,Craig Carreira,Consumer
LF-17185102,Luke Foster,Consumer
JD-6060117,Julia Dunbar,Consumer
RM-19675102,Robert Marley,Home Office
AH-101207,Adrian Hane,Home Office
BP-1118527,Ben Peterman,Corporate
ML-7755116,Max Ludwig,Home Office
LA-167801404,Laura Armstrong,Corporate
MF-176651406,Maureen Fritzler,Corporate
SS-2051564,Shirley Schmidt,Home Office
AG-1027092,Alejandro Grove,Consumer
NK-1849088,Neil Knudson,Home Office
GZ-4470107,Gary Zandusky,Consumer
TN-2104031,Tanja Norvell,Home Office
NP-1832558,Naresj Patel,Consumer
JF-153557,Jay Fein,Consumer
NP-867047,Nora Paige,Consumer
GT-475523,Guy Thornton,Consumer
JB-160001404,Joy Bell-,Consumer
NG-8430126,Nathan Gelder,Consumer
KC-6675117,Kimberly Carter,Corporate
LT-676561,Larry Tron,Consumer
AS-135134,Adrian Shami,Home Office
GZ-45459,George Zrebassa,Corporate
MR-754533,Mathew Reese,Home Office
ML-177557,Max Ludwig,Home Office
BE-1145531,Brad Eason,Home Office
SS-20515102,Shirley Schmidt,Home Office
LS-694560,Linda Southworth,Corporate
AB-1006075,Adam Bellavance,Home Office
PJ-19015143,Pauline Johnson,Consumer
DK-12835120,Damala Kotsonis,Corporate
FM-1421559,Filia McAdams,Corporate
AP-10915139,Arthur Prichep,Consumer
JB-540029,Jennifer Braxton,Corporate
SM-10005108,Sally Matthias,Consumer
AG-106751408,Anna Gayman,Consumer
TG-216408,Trudy Glocke,Consumer
TB-2128018,Toby Braunhardt,Consumer
MC-1742527,Mark Cousins,Corporate
BS-166538,Brian Stugart,Consumer
AG-300134,Aleksandra Gannaway,Corporate
DL-292595,Daniel Lacy,Consumer
LD-1700534,Lisa DeCherney,Consumer
RD-19480120,Rick Duston,Consumer
RD-19720124,Roger Demir,Consumer
DO-13435130,Denny Ordway,Consumer
TA-21385102,Tom Ashbrook,Home Office
JB-16000102,Joy Bell-,Consumer
AW-10930139,Arthur Wiediger,Home Office
BE-113351406,Bill Eplett,Home Office
GA-472567,Guy Armstrong,Consumer
BB-1099045,Barry Blumstein,Corporate
RL-1961527,Rob Lucas,Consumer
GB-1453097,George Bell,Corporate
RC-198251406,Roy Collins,Consumer
BN-147086,Brad Norvell,Corporate
KB-6240129,Karen Bern,Corporate
CV-2805129,Cynthia Voltz,Corporate
SB-2018562,Sarah Brown,Consumer
RA-1991566,Russell Applegate,Consumer
JH-1582097,John Huston,Consumer
SC-200208,Sam Craven,Consumer
LB-1673559,Larry Blacks,Consumer
SS-2051559,Shirley Schmidt,Home Office
BK-1126091,Berenike Kampe,Consumer
MK-1816045,Mike Kennedy,Consumer
DP-1316593,David Philippe,Consumer
TS-2143098,Tom Stivers,Corporate
DL-134951408,Dionis Lloyd,Corporate
JC-1538536,Jenna Caffey,Consumer
MH-1744045,Mark Haberlin,Corporate
AT-104358,Alyssa Tate,Home Office
CS-118451,Cari Sayre,Corporate
TG-216407,Trudy Glocke,Consumer
IM-15070120,Irene Maddox,Consumer
WB-2185093,William Brown,Consumer
TS-213708,Todd Sumrall,Corporate
JW-1607593,Julia West,Consumer
KD-649560,Keith Dawkins,Corporate
HM-14860139,Harry Marie,Corporate
SA-1083074,Sue Ann Reed,Consumer
MC-813060,Mike Caudle,Corporate
EM-3960134,Eric Murdock,Consumer
JP-613538,Julie Prescott,Home Office
SS-2014018,Saphhira Shifley,Corporate
RM-9675134,Robert Marley,Home Office
SF-2006592,Sandra Flanagan,Consumer
JD-1615048,Justin Deggeller,Corporate
MM-18280120,Muhammed MacIntyre,Corporate
CK-276086,Cyma Kinney,Corporate
AD-1018048,Alan Dominguez,Home Office
SC-10680103,Steve Carroll,Home Office
AB-16523,Alan Barnes,Consumer
DW-1354082,Don Weiss,Consumer
LC-696086,Lindsay Castell,Home Office
DW-1354018,Don Weiss,Consumer
EB-13705124,Ed Braxton,Corporate
TD-209951404,Tamara Dahlen,Consumer
PV-8985146,Paul Van Hugh,Home Office
CM-119351408,Carlos Meador,Consumer
SP-20620139,Stefania Perrino,Corporate
DM-295523,Dario Medina,Corporate
PO-1919531,Phillina Ober,Home Office
MY-1738027,Maribeth Yedwab,Corporate
JL-58359,John Lee,Consumer
MK-1816018,Mike Kennedy,Consumer
CB-124151404,Christy Brittain,Consumer
JB-160005,Joy Bell-,Consumer
MB-7305108,Maria Bertelson,Consumer
EA-403560,Erin Ashbrook,Corporate
DW-1358545,Dorothy Wardle,Corporate
TB-1128060,Toby Braunhardt,Consumer
DD-3570117,Dorothy Dickinson,Consumer
VB-2174597,Victoria Brennan,Corporate
GT-1475591,Guy Thornton,Consumer
MR-1754559,Mathew Reese,Home Office
MG-7695129,Maureen Gnade,Consumer
AH-19542,Alan Haines,Corporate
CS-1184511,Cari Sayre,Corporate
AM-1036058,Alice McCarthy,Corporate
AH-1003095,Aaron Hawkins,Corporate
DL-333023,Denise Leinenbach,Consumer
TS-2120592,Thomas Seio,Corporate
PG-889586,Paul Gonzalez,Consumer
FP-14320139,Frank Preis,Consumer
FM-14380120,Fred McMath,Consumer
EH-4125134,Eugene Hildebrand,Home Office
TB-213551406,Todd Boyes,Corporate
AS-10135144,Adrian Shami,Home Office
EB-417060,Evan Bailliet,Consumer
MH-1744014,Mark Haberlin,Corporate
KC-6255103,Karen Carlisle,Corporate
JS-1559548,Jill Stevenson,Corporate
KM-1637548,Katherine Murray,Home Office
SC-20695102,Steve Chapman,Corporate
AT-1043582,Alyssa Tate,Home Office
LS-694538,Linda Southworth,Corporate
NP-867061,Nora Paige,Consumer
AR-345146,Alex Russell,Corporate
PC-1874558,Pamela Coakley,Corporate
JS-603023,Joy Smith,Consumer
JP-1552045,Jeremy Pistek,Consumer
SE-2011027,Sanjit Engle,Consumer
VF-2171551,Vicky Freymann,Home Office
RL-961538,Rob Lucas,Consumer
IG-150858,Ivan Gibson,Consumer
TT-11460129,Tonja Turnell,Home Office
JB-1600048,Joy Bell-,Consumer
JF-15295120,Jason Fortune-,Consumer
TC-2153527,Tracy Collins,Home Office
DM-352560,Don Miller,Corporate
GH-1466566,Greg Hansen,Consumer
FW-1439545,Fred Wasserman,Corporate
NF-1859548,Nicole Fjeld,Home Office
MF-825086,Monica Federle,Corporate
JJ-15760139,Joel Jenkins,Home Office
JF-154907,Jeremy Farry,Consumer
SA-208307,Sue Ann Reed,Consumer
SC-208455,Sung Chung,Consumer
AB-10150118,Aimee Bixby,Consumer
DF-131351402,David Flashing,Consumer
RH-951038,Rick Huthwaite,Home Office
VB-2174559,Victoria Brennan,Corporate
CK-232538,Christine Kargatis,Home Office
AA-106458,Anna Andreadi,Consumer
HE-148001402,Harold Engle,Corporate
CD-1228088,Christina DeMoss,Consumer
SP-205457,Sibella Parks,Corporate
KM-622530,Kalyca Meade,Corporate
KB-16315144,Karl Braun,Consumer
CA-1196559,Carol Adams,Corporate
LH-1690082,Lena Hernandez,Consumer
CT-1199548,Carol Triggs,Consumer
RH-1949518,Rick Hansen,Consumer
CM-271561,Craig Molinari,Corporate
RA-988595,Ruben Ausman,Corporate
LL-6840137,Lauren Leatherbury,Consumer
JK-153251406,Jason Klamczynski,Corporate
BN-1147027,Brad Norvell,Corporate
BO-11425120,Bobby Odegard,Consumer
ND-8460147,Neil Ducich,Corporate
SS-2041091,Shahid Shariari,Consumer
PA-1906036,Pete Armstrong,Home Office
MH-1778536,Maya Herman,Corporate
SG-2008045,Sandra Glassco,Consumer
RA-199457,Ryan Akin,Consumer
EA-1403545,Erin Ashbrook,Corporate
AB-1060028,Ann Blume,Corporate
SM-209501404,Suzanne McNair,Corporate
AB-101051406,Adrian Barton,Consumer
JD-5790129,John Dryer,Consumer
JL-585022,John Lucas,Consumer
TN-2104028,Tanja Norvell,Home Office
MH-744061,Mark Haberlin,Corporate
DJ-134207,Denny Joy,Corporate
SE-201101408,Sanjit Engle,Consumer
CS-2250134,Chris Selesnick,Corporate
LS-6945147,Linda Southworth,Corporate
CK-1232545,Christine Kargatis,Home Office
LC-170501408,Liz Carlisle,Consumer
KE-1642027,Katrina Edelman,Corporate
SV-2093545,Susan Vittorini,Consumer
BB-1099098,Barry Blumstein,Corporate
IL-1510082,Ivan Liston,Consumer
ML-73953,Marina Lichtenstein,Corporate
AR-3453,Alex Russell,Corporate
RA-1994598,Ryan Akin,Consumer
JR-162107,Justin Ritter,Corporate
MT-807038,Michelle Tran,Home Office
MA-17560124,Matt Abelman,Home Office
MK-1790527,Michael Kennedy,Corporate
JD-1615036,Justin Deggeller,Corporate
CM-11815120,Candace McMahon,Corporate
SC-206808,Steve Carroll,Home Office
PP-189551408,Paul Prost,Home Office
TC-2129558,Toby Carlisle,Consumer
JF-556533,Jill Fjeld,Consumer
RB-1933026,Randy Bradley,Consumer
CS-12505144,Cindy Stewart,Consumer
SJ-10125110,Sanjit Jacobs,Home Office
CL-189022,Carl Ludwig,Consumer
SC-2002058,Sam Craven,Consumer
TB-11355103,Todd Boyes,Corporate
AJ-795110,Anthony Johnson,Corporate
FP-432038,Frank Preis,Consumer
TR-11325134,Toby Ritter,Consumer
MV-18190120,Mike Vittorini,Consumer
TB-11250109,Tim Brockman,Consumer
JK-1532593,Jason Klamczynski,Corporate
MH-7620107,Matt Hagelstein,Corporate
BE-114101406,Bobby Elias,Consumer
SH-2039527,Shahid Hopkins,Consumer
CA-122651408,Christina Anderson,Consumer
JH-1591058,Jonathan Howell,Consumer
DJ-13510120,Don Jones,Corporate
EB-139751404,Erica Bern,Corporate
RF-1984027,Roy Französisch,Consumer
GP-474086,Guy Phonely,Corporate
BD-1172592,Bruce Degenhardt,Consumer
AM-70529,Anne McFarland,Consumer
CH-120701408,Cathy Hwang,Home Office
BB-1099059,Barry Blumstein,Corporate
PJ-1901591,Pauline Johnson,Consumer
KT-1646548,Kean Takahito,Consumer
FW-439533,Fred Wasserman,Corporate
MH-174401402,Mark Haberlin,Corporate
SV-208157,Stuart Van,Corporate
GP-4740111,Guy Phonely,Corporate
CC-2610110,Corey Catlett,Corporate
JR-162101404,Justin Ritter,Corporate
KD-1661536,Ken Dana,Corporate
MG-768033,Maureen Gastineau,Home Office
JB-1600028,Joy Bell-,Consumer
GG-1465048,Greg Guthrie,Corporate
DW-13480113,Dianna Wilson,Home Office
CC-12475120,Cindy Chapman,Consumer
SC-2030545,Sean Christensen,Consumer
PF-19120120,Peter Fuller,Consumer
MZ-1751558,Mary Zewe,Corporate
TH-2155059,Tracy Hopkins,Home Office
PB-192101402,Phillip Breyer,Corporate
EM-4140147,Eugene Moren,Home Office
DK-129858,Darren Koutras,Consumer
NM-1852056,Neoma Murray,Consumer
RR-1952545,Rick Reed,Corporate
RA-19915113,Russell Applegate,Consumer
DW-1354048,Don Weiss,Consumer
AR-1082559,Anthony Rawles,Corporate
JS-158801408,John Stevenson,Consumer
BM-1114045,Becky Martin,Consumer
CA-1231059,Christine Abelman,Corporate
SR-2074028,Steven Roelle,Home Office
MC-1760545,Matt Connell,Corporate
